Num_CIN Analyse Algèbre Physique Chimie Informatique STA Français Anglais
000399 13.2 10.22 11.2 8.74 13.75 11.33 11.14 10.62
000400 9.62 12.62 15.31 13.73 12.66 7.18 19.98 11.91
000401 16.99 8.49 15.5 11.21 8.99 14.23 16.47 11.99
000402 15.07 8.88 15.78 13.86 9.59 17.21 15.45 17.01
000403 13.36 13.54 9.04 7.33 16.05 13.57 10.86 18.62
000404 6.16 10.78 17.52 13.72 15.33 10.69 15.48 13.16
000405 15.7 12.99 17.24 10.75 12.36 7.43 11.85 9.65
000406 15.67 10.51 9.27 8.25 13.29 10.25 10.72 11.09
000407 15.09 15.26 12.94 11.27 5.73 17.52 15.81 14.15
000408 18.55 15.89 16.16 8.58 9.74 8.21 12.68 10.78
000409 15.81 10.98 8.77 14.36 8.05 11.73 10.07 14.61
000410 10.21 12.95 6.56 13.0 12.54 13.29 11.36 10.3
000411 13.86 15.66 16.54 17.99 14.28 10.48 10.94 11.68
000412 17.24 15.4 4.07 19.87 11.84 10.06 14.81 11.52
000413 14.76 10.35 14.07 9.12 9.35 12.43 19.29 9.96
000414 15.2 13.05 11.81 13.29 14.25 12.32 16.07 14.76
000415 13.73 17.98 12.65 11.88 10.86 1.62 10.32 12.2
000416 16.98 3.4 12.89 8.47 11.03 9.81 10.58 10.75
000417 17.1 11.99 15.79 12.03 11.87 17.04 9.49 13.13
000418 10.34 10.16 17.1 19.34 2.94 9.19 5.91 0.55
000419 14.53 16.03 16.56 16.14 13.85 10.07 9.95 13.86
000420 16.65 12.1 10.49 10.65 12.17 6.44 12.99 19.61
000421 10.61 12.48 9.72 10.99 8.08 14.61 15.83 13.9
000422 9.68 12.69 8.57 9.0 14.08 11.62 12.56 16.97
000423 16.47 0.54 12.37 1.91 16.11 14.16 17.38 12.2
000424 8.3 1.68 8.65 17.62 10.56 8.1 12.1 11.37
000425 14.72 16.84 13.42 13.15 14.03 17.17 17.68 8.46
000426 14.69 10.81 9.3 12.46 12.34 5.22 16.66 15.06
000427 11.78 14.94 8.94 9.96 7.45 16.66 9.61 16.85
000428 8.28 17.26 9.68 10.94 13.85 17.58 17.22 16.27
000429 4.22 11.81 18.92 1.62 17.19 17.35 6.47 15.38
000430 15.46 17.39 10.55 10.04 8.78 10.1 9.37 9.72
000431 15.35 9.23 14.6 8.6 3.69 13.82 18.2 11.6
000432 12.6 4.77 11.22 17.41 16.02 10.74 12.16 13.96
000433 16.78 14.91 8.36 10.09 16.32 3.48 15.43 16.79
000434 2.14 16.93 13.56 12.79 15.66 2.09 16.13 16.17
000435 12.74 14.89 13.6 13.58 13.75 10.17 14.06 12.98
000436 15.3 2.24 15.49 4.44 17.5 11.65 9.95 10.06
000437 9.98 10.63 5.74 13.38 13.96 13.65 17.11 13.23
000438 10.36 17.2 13.51 11.53 14.87 4.59 16.26 9.31
000439 17.72 14.41 16.16 1.45 16.87 13.69 16.85 14.3
000440 4.31 13.36 12.21 9.48 7.5 1.29 16.62 9.21
000441 9.1 0.91 13.55 17.86 11.68 3.95 14.41 10.9
000442 12.02 16.71 8.74 15.49 9.95 13.18 0.43 14.05
000443 11.36 12.16 16.62 9.87 12.28 6.39 2.52 11.41
000444 13.06 11.0 13.55 3.97 17.47 14.15 11.1 0.69
000445 9.84 12.76 16.29 15.22 9.68 16.99 8.74 13.36
000446 14.42 16.86 17.4 0.84 15.65 16.58 15.39 15.43
000447 12.38 13.76 13.31 14.79 16.95 12.0 10.1 6.0
000448 11.39 13.15 6.88 16.47 13.13 11.58 8.82 19.73
000449 17.14 9.9 11.08 16.09 16.34 12.8 17.3 17.48
000450 3.86 15.3 15.99 11.81 7.66 16.41 18.22 10.49
000451 11.58 10.11 11.22 5.59 9.96 16.63 12.06 8.56
000452 9.64 17.21 16.4 13.66 16.03 10.73 17.02 2.19
000453 9.9 17.89 16.54 2.67 14.68 0.48 10.16 13.19
000454 8.89 8.49 14.57 9.74 14.74 14.18 13.37 19.46
000455 12.92 9.4 13.47 8.89 11.41 8.63 19.44 13.56
000456 12.66 16.34 10.84 17.99 8.03 3.86 11.67 12.79
000457 5.02 8.37 9.91 13.34 18.5 9.94 14.15 12.73
000458 8.4 8.23 16.53 12.99 14.65 3.36 12.66 13.48
000459 10.38 8.94 8.85 9.65 13.62 6.04 16.24 15.5
000460 0.37 19.79 7.99 13.17 8.5 9.72 7.69 9.6
000461 1.91 16.4 10.97 6.79 8.77 5.79 14.12 18.38
000462 13.94 17.85 17.45 15.53 8.44 11.93 10.76 15.71
000463 1.62 8.73 16.87 0.46 8.55 17.32 5.75 12.84
000464 14.0 15.07 17.91 17.46 10.89 8.4 1.92 11.74
000465 12.24 17.27 15.35 14.06 10.28 2.83 17.24 13.35
000466 8.92 16.49 11.48 17.91 9.03 17.19 13.28 9.09
000467 11.54 5.84 17.3 7.28 17.85 8.08 11.88 3.86
000468 15.28 16.05 16.14 16.97 14.45 17.51 14.08 9.97
000469 9.54 8.12 13.02 10.36 14.77 4.64 9.19 8.55
000470 15.65 17.58 16.91 4.78 17.03 17.8 16.6 10.46
000471 17.78 14.57 10.17 13.99 6.16 12.81 15.3 15.22
000472 13.82 13.18 18.0 11.23 4.31 14.19 12.31 18.88
000473 12.24 17.21 11.33 13.4 15.56 17.02 9.18 15.58
000474 12.41 17.31 17.66 15.18 15.77 17.6 9.64 10.44
000475 17.58 14.35 8.17 1.59 11.0 9.55 10.95 13.53
000476 15.02 11.5 12.44 8.62 11.06 17.29 12.39 5.06
000477 9.0 2.61 13.88 7.23 13.74 14.83 9.49 12.76
000478 8.31 15.34 12.68 10.31 10.24 12.8 9.34 15.41
000479 10.59 11.63 3.9 5.57 11.06 4.15 9.94 2.67
000480 8.81 1.96 1.92 12.88 16.72 8.46 8.94 17.0
000481 7.45 13.43 9.54 11.44 9.5 13.63 9.15 18.66
000482 9.38 17.86 14.25 17.74 4.52 9.79 11.88 15.47
000483 14.91 16.71 11.98 9.77 16.19 7.5 14.17 7.75
000484 15.78 9.48 9.01 5.72 9.46 10.16 8.71 9.97
000485 6.3 12.32 15.97 0.69 11.38 3.3 12.51 16.22
000486 11.97 16.65 16.1 8.49 8.48 14.51 11.43 14.78
000487 17.49 8.58 14.03 12.64 0.06 15.83 7.8 17.97
000488 12.75 17.6 8.04 6.37 12.6 13.78 14.77 17.21
000489 16.63 11.85 11.66 6.32 12.19 8.24 16.73 18.89
000490 16.38 11.17 2.59 15.09 16.2 11.69 12.95 15.9
000491 15.01 8.88 11.3 13.25 13.71 9.99 11.33 6.53
000492 13.05 8.85 5.52 8.8 8.91 8.72 6.42 15.59
000493 8.93 13.94 14.52 10.37 13.57 17.23 9.84 11.33
000494 14.26 16.78 15.09 11.1 11.48 14.93 11.75 11.64
000495 8.88 16.4 10.61 8.3 12.6 9.9 13.99 8.59
000496 13.42 11.51 15.78 14.91 11.06 16.14 11.78 13.72
000497 8.73 10.0 3.92 15.98 17.76 12.49 17.91 9.03
000498 1.12 10.13 18.77 6.99 16.56 16.99 1.62 14.66
000499 10.7 11.06 15.71 8.71 16.76 15.76 8.96 11.18
000500 8.1 11.88 7.83 11.56 7.26 12.84 12.03 10.89
000501 16.33 12.59 15.06 12.63 12.99 13.25 10.23 3.28
000502 15.53 12.64 9.62 16.78 11.09 10.12 12.77 16.16
000503 10.29 13.5 10.46 9.21 6.43 12.75 5.96 8.37
000504 9.43 16.56 13.06 16.91 14.0 14.4 10.39 8.93
000505 8.8 16.25 8.3 10.37 11.44 4.04 15.11 17.04
000506 17.22 17.8 17.88 9.27 10.01 10.19 13.04 14.15
000507 12.9 13.21 9.92 15.48 8.33 17.78 8.68 9.82
000508 17.17 0.52 9.93 6.99 12.81 10.5 12.96 8.73
000509 16.04 15.71 11.49 11.54 9.38 17.37 13.35 9.26
000510 13.62 14.69 14.13 2.82 16.78 17.3 16.7 10.58
000511 16.65 18.91 16.85 15.0 14.36 9.39 10.42 12.64
000512 11.53 17.4 7.94 10.48 14.26 10.15 12.24 16.67
000513 16.33 12.52 7.11 12.32 14.98 12.66 7.64 15.83
000514 15.87 0.26 1.22 7.83 15.34 13.01 15.66 8.96
000515 9.31 12.16 11.88 16.73 12.33 12.96 13.49 6.42
000516 12.28 5.33 8.78 14.12 12.94 13.7 3.81 14.27
000517 16.7 15.35 17.11 8.49 2.82 11.08 12.81 7.7
000518 14.69 19.9 17.32 3.22 5.81 12.94 15.91 17.14
000519 12.45 13.14 16.19 11.87 3.09 8.03 9.8 16.86
000520 6.73 14.73 7.44 11.84 15.04 16.07 0.7 8.89
000521 15.22 12.6 6.89 14.72 16.03 12.14 14.13 9.8
000522 12.46 0.84 15.78 13.86 12.32 8.16 1.52 0.15
000523 18.55 17.2 10.32 10.87 2.72 14.84 12.49 15.16
000524 8.43 17.71 6.09 15.45 11.51 17.18 8.78 10.86
000525 16.2 9.15 15.92 17.93 15.39 12.48 14.3 12.66
000526 17.22 14.94 11.28 14.66 6.47 8.75 14.33 5.5
000527 2.95 15.2 10.51 17.04 16.9 11.18 9.12 7.52
000528 12.27 9.54 8.82 13.5 17.25 17.29 11.6 15.04
000529 18.76 8.36 2.63 15.54 4.15 17.68 11.54 17.86
000530 15.58 9.47 15.13 5.14 11.71 11.56 3.91 17.44
000531 15.05 9.79 17.23 7.81 8.91 9.39 12.06 15.0
000532 4.8 17.29 13.99 3.19 14.33 2.98 10.88 14.36
000533 8.07 16.02 17.4 11.93 9.94 17.28 14.6 15.16
000534 15.47 17.84 8.69 14.12 17.79 13.11 8.47 16.3
000535 16.72 0.02 13.06 16.73 9.5 10.43 2.66 12.7
000536 13.29 0.16 6.85 14.89 10.2 16.17 14.88 1.49
000537 15.05 16.95 17.58 8.64 12.88 10.86 10.56 12.61
000538 11.41 17.94 12.17 8.4 15.12 5.73 17.54 13.01
000539 13.88 16.21 17.21 13.52 9.11 19.38 11.38 11.15
000540 14.61 8.6 3.36 13.47 1.89 7.84 13.98 8.26
000541 16.87 12.66 13.72 10.48 5.97 10.74 14.67 13.64
000542 11.2 15.58 9.6 17.3 13.06 13.31 10.08 15.65
000543 12.05 11.59 15.96 15.57 17.41 15.18 15.23 16.98
000544 8.93 6.39 4.07 8.03 13.42 12.01 11.24 11.04
000545 12.49 16.49 13.84 10.35 10.28 13.83 3.84 9.67
000546 12.98 13.9 12.77 8.83 8.85 17.7 8.94 17.66
000547 14.47 13.48 2.8 17.24 8.67 0.04 10.46 10.34
000548 12.53 12.9 6.73 14.61 18.46 9.21 17.36 8.14
000549 8.28 15.73 12.44 6.46 12.93 17.15 16.7 9.65
000550 8.08 16.07 17.27 17.42 16.01 13.11 5.68 14.57
000551 13.74 7.69 15.32 16.37 9.44 12.87 16.37 9.31
000552 13.23 16.68 8.71 9.13 15.37 16.2 13.64 15.75
000553 16.04 9.5 14.36 2.1 3.62 11.83 0.27 17.03
000554 13.3 16.03 8.32 11.36 10.81 7.28 16.87 14.18
000555 9.53 10.37 9.25 3.72 9.63 12.18 10.83 5.47
000556 9.77 1.08 13.89 16.22 11.48 8.01 12.33 10.34
000557 8.97 14.76 9.3 14.42 8.57 11.79 9.97 11.83
000558 13.91 13.22 9.53 8.92 14.88 9.31 13.5 11.36
000559 19.42 11.24 8.49 19.44 14.27 12.1 16.93 15.87
000560 12.63 15.8 17.95 10.43 14.07 8.26 8.56 12.45
000561 19.03 8.35 9.32 15.03 15.16 9.82 10.93 9.44
000562 17.3 11.92 9.45 9.21 8.51 10.56 14.55 8.66
000563 9.02 14.76 12.69 6.49 11.35 17.95 14.0 1.12
000564 16.3 15.33 15.78 10.68 8.57 17.43 11.95 8.57
000565 8.38 8.73 13.31 6.55 10.18 9.92 4.28 9.31
000566 8.47 3.97 12.2 11.75 17.61 16.93 6.85 17.33
000567 14.2 15.71 16.74 19.38 9.03 12.65 15.86 8.32
000568 12.3 12.87 15.98 10.94 14.22 10.72 9.6 17.89
000569 9.27 9.91 8.29 8.12 12.46 11.69 11.13 17.2
000570 11.86 10.61 13.11 10.27 8.36 17.97 12.17 16.88
000571 15.77 11.45 13.72 11.16 3.99 9.01 9.21 8.54
000572 19.55 1.57 8.45 9.9 13.83 17.42 17.19 17.81
000573 11.11 6.94 11.49 17.97 8.49 13.16 8.77 16.47
000574 8.16 14.87 16.35 11.3 14.59 11.26 12.84 8.43
000575 11.97 3.3 16.35 8.61 8.55 11.64 13.04 10.35
000576 13.28 2.73 16.78 8.17 12.2 9.83 9.89 8.92
000577 15.92 12.66 14.26 16.96 14.6 8.51 18.81 11.12
000578 12.86 12.45 8.85 8.86 10.64 16.28 11.62 18.57
000579 15.62 19.78 14.1 13.59 8.19 7.24 17.45 13.97
000580 10.7 17.55 13.44 10.47 14.61 11.1 9.15 16.18
000581 16.2 9.2 17.38 9.04 14.26 10.56 17.49 17.49
000582 17.36 14.48 14.08 17.66 11.35 10.54 17.05 14.95
000583 13.25 17.26 15.82 10.89 8.17 13.82 14.43 15.68
000584 14.49 16.6 14.5 15.23 11.78 16.71 10.66 15.93
000585 10.56 1.55 11.24 8.03 13.07 0.92 17.36 15.72
000586 11.71 8.99 11.21 15.84 12.52 13.76 7.68 11.36
000587 17.75 10.51 11.07 13.42 8.52 15.9 11.18 1.07
000588 12.4 17.32 10.61 14.1 10.3 13.63 13.98 14.64
000589 8.26 15.74 9.51 9.45 10.4 8.37 17.42 3.78
000590 13.87 18.68 13.94 9.08 10.58 13.89 8.29 16.11
000591 17.98 12.04 11.16 15.69 16.55 17.49 0.1 12.3
000592 19.57 19.91 17.22 13.24 9.25 8.88 9.34 10.06
000593 10.67 18.32 2.66 10.25 9.73 17.15 16.6 10.66
000594 8.57 3.95 14.73 11.2 15.66 0.55 2.79 1.41
000595 14.92 11.62 5.73 7.31 15.43 18.73 9.83 10.12
000596 11.9 10.69 5.98 12.59 13.93 15.36 11.19 12.51
000597 10.84 8.53 14.94 10.89 17.73 18.93 13.4 7.01
000598 13.71 9.18 12.94 0.34 9.67 14.84 12.99 8.19
000599 15.36 5.14 14.77 13.12 14.81 12.02 17.98 6.87
000600 15.5 9.5 17.2 8.19 3.0 16.92 8.39 11.19
000601 17.74 17.71 15.62 3.9 11.02 19.11 13.87 11.99
000602 15.95 9.3 9.44 18.64 17.63 14.92 11.65 13.53
000603 4.14 14.79 11.95 11.21 15.23 11.53 13.02 14.97
000604 12.82 13.84 9.01 7.81 11.42 13.44 14.59 14.27
000605 9.11 15.94 17.51 4.15 15.77 3.59 8.39 17.53
000606 12.7 16.54 8.95 15.57 11.7 16.09 11.63 16.25
000607 9.85 13.46 14.07 15.25 14.32 13.37 9.58 15.72
000608 13.3 10.32 2.22 16.62 5.56 15.72 1.14 8.01
000609 17.65 17.99 11.36 11.38 10.01 14.04 4.78 10.38
000610 13.91 0.04 16.35 13.87 16.88 7.24 9.57 17.55
000611 10.59 13.16 16.8 10.06 8.02 15.39 12.85 11.23
000612 19.18 7.52 8.72 9.55 3.18 9.71 17.09 13.55
000613 13.68 2.86 11.08 12.37 17.32 17.68 8.57 9.59
000614 12.81 1.84 0.82 1.62 3.86 12.05 13.28 10.45
000615 5.8 13.82 15.89 3.67 8.94 12.67 5.2 16.16
000616 3.44 11.76 11.02 2.57 16.55 9.45 11.54 2.5
000617 18.96 17.45 5.68 1.8 4.21 8.6 11.84 14.22
000618 12.46 6.31 18.96 13.17 12.99 9.28 12.44 15.65
000619 13.44 15.41 16.06 11.62 9.08 6.96 11.37 13.1
000620 14.78 14.74 10.51 13.9 17.74 8.94 8.61 6.93
000621 6.69 9.81 17.17 8.44 12.5 10.12 12.67 17.36
000622 13.4 9.89 7.05 15.47 10.44 15.58 13.29 13.8
000623 8.5 14.92 15.3 12.84 17.9 13.66 13.3 14.86
000624 11.16 9.04 2.67 15.37 9.55 11.69 16.03 10.45
000625 8.3 11.5 13.69 14.1 17.12 11.88 16.41 15.64
000626 16.37 8.59 10.11 12.72 9.64 14.47 13.54 12.9
000627 16.76 13.99 15.63 12.57 2.19 17.76 14.76 13.43
000628 11.38 15.71 11.06 16.56 16.64 16.74 16.03 11.68
000629 2.37 14.5 8.76 9.03 1.16 15.79 9.6 12.37
000630 14.28 9.98 15.01 12.49 10.28 15.33 8.84 9.37
000631 5.83 17.17 17.04 11.61 15.43 14.82 11.65 13.7
000632 9.86 17.28 8.38 16.98 12.35 9.08 8.1 11.8
000633 13.12 9.85 0.72 13.14 12.91 2.49 10.52 10.66
000634 3.2 16.21 17.36 9.73 17.65 9.5 8.8 9.4
000635 13.67 19.44 16.06 11.56 13.04 15.01 12.99 12.43
000636 13.69 12.26 11.88 17.71 8.14 2.93 19.06 11.18
000637 10.11 13.92 15.04 15.44 12.63 19.18 9.54 11.61
000638 11.48 16.0 17.27 13.25 12.32 13.58 5.68 14.63
000639 12.31 0.5 5.18 11.71 11.84 19.19 15.8 11.15
000640 16.49 10.13 0.08 11.81 17.58 14.1 11.05 17.95
000641 15.24 11.92 9.06 15.35 9.87 17.01 9.2 14.63
000642 17.74 17.79 13.94 17.22 17.16 8.17 13.65 10.48
000643 15.99 17.45 13.31 14.35 17.93 12.22 8.29 19.21
000644 14.92 12.13 13.04 6.34 14.87 2.04 8.32 10.48
000645 9.18 4.26 12.84 12.71 11.39 8.84 18.53 2.06
000646 11.57 8.33 16.22 12.47 12.75 17.31 14.89 8.96
000647 16.24 16.79 9.86 10.03 17.08 9.07 12.95 14.24
000648 17.55 8.98 12.06 18.87 13.54 8.59 8.74 11.03
000649 9.51 0.78 16.14 9.13 10.8 12.51 4.85 9.76
000650 10.66 16.78 9.72 15.37 17.84 9.89 9.28 6.91
000651 4.57 5.9 16.66 12.1 17.6 7.89 14.65 14.76
000652 14.67 8.19 10.99 16.37 8.48 17.67 6.22 16.42
000653 13.56 15.93 11.27 12.13 11.94 7.13 16.04 17.66
000654 14.77 14.17 16.78 14.99 16.54 15.3 16.99 8.53
000655 11.69 8.24 14.29 13.73 8.98 15.61 13.4 9.59
000656 18.12 9.17 19.03 19.37 12.52 16.65 8.08 11.91
000657 7.41 11.75 9.53 13.48 11.13 9.82 8.06 16.3
000658 10.06 3.48 11.56 8.65 6.75 14.28 15.12 13.19
000659 12.63 14.96 10.14 15.11 19.32 12.3 9.48 14.41
000660 11.67 17.51 3.1 15.08 11.85 3.76 0.39 16.56
000661 12.9 9.04 18.58 14.26 15.98 13.53 13.81 10.71
000662 2.07 18.24 8.14 12.27 11.73 15.97 12.72 16.04
000663 8.71 16.99 13.6 12.35 12.69 12.05 10.02 19.65
000664 14.52 8.44 11.84 14.13 13.57 3.37 13.31 11.38
000665 16.91 8.44 13.67 17.71 10.09 15.5 12.89 12.74
000666 11.68 15.16 16.98 13.75 14.58 17.18 13.33 11.95
000667 16.86 11.59 2.19 8.6 9.32 14.7 11.57 10.23
000668 14.55 9.04 15.27 9.69 14.79 12.59 8.39 14.63
000669 14.55 13.85 9.74 10.64 7.26 19.99 13.55 10.36
000670 17.46 8.25 8.1 12.59 13.81 9.81 17.99 8.72
000671 17.86 9.88 13.06 10.47 10.22 11.06 16.84 14.38
000672 13.34 12.63 11.84 17.34 11.97 13.42 16.92 4.89
000673 9.46 7.16 15.93 19.96 10.72 13.17 14.27 12.51
000674 14.47 13.8 17.52 14.98 17.37 1.42 7.36 9.95
000675 0.02 11.15 12.74 11.43 8.92 16.9 18.03 12.2
000676 17.89 17.28 16.23 6.04 17.83 12.48 10.19 17.12
000677 17.6 15.53 5.37 12.16 12.1 13.72 5.21 12.46
000678 13.48 13.22 11.52 6.69 0.06 9.79 12.78 12.82
000679 17.39 10.28 7.11 17.25 15.09 17.19 9.23 16.72
000680 10.95 10.31 8.17 12.12 16.32 14.64 2.43 17.55
000681 10.97 9.67 11.6 8.74 7.71 16.64 13.02 12.87
000682 17.56 14.2 11.82 8.11 10.14 9.62 12.7 15.19
000683 12.15 10.62 14.26 11.56 13.07 14.41 12.86 13.67
000684 9.21 9.06 11.46 17.24 6.74 0.16 8.76 4.5
000685 10.29 11.2 8.85 7.09 14.92 14.64 16.07 10.81
000686 8.28 13.94 1.92 8.28 8.39 10.01 12.58 8.46
000687 13.87 10.01 11.97 15.0 2.96 18.6 8.93 15.08
000688 5.09 11.05 15.57 10.83 2.07 16.5 2.29 11.6
000689 14.11 12.2 11.44 8.99 15.57 18.57 10.84 15.66
000690 11.25 14.08 3.98 4.81 17.42 10.81 11.12 0.94
000691 9.15 9.43 8.27 9.46 10.31 13.28 8.11 15.01
000692 17.88 14.77 15.49 10.28 12.12 16.26 6.89 13.72
000693 16.78 19.73 14.17 16.66 11.25 15.97 11.94 11.06
000694 9.08 14.54 7.77 13.66 19.42 13.05 16.46 17.13
000695 8.44 17.37 10.32 9.89 15.66 10.89 6.54 13.82
000696 16.49 11.62 0.15 1.55 13.85 11.12 11.19 9.0
000697 0.67 8.82 14.38 15.15 11.64 14.44 12.92 9.22
000698 8.2 8.48 12.53 17.66 0.18 9.31 14.0 16.02
000699 14.06 16.08 15.13 12.53 1.86 12.79 11.61 9.91
000700 4.57 8.32 6.74 17.92 17.51 9.1 8.83 5.12
000701 17.56 8.27 14.71 8.51 13.99 17.16 16.52 15.05
000702 12.87 12.6 9.7 4.62 8.19 14.02 11.92 18.69
000703 17.92 13.0 13.03 15.4 15.31 13.42 16.03 15.8
000704 17.36 11.94 11.91 9.95 11.66 16.23 7.03 12.77
000705 16.64 15.93 17.46 6.42 8.38 9.89 11.54 16.02
000706 13.76 14.17 11.79 14.37 18.24 11.94 14.72 13.81
000707 13.65 10.84 19.29 10.25 16.72 9.76 7.79 8.67
000708 9.11 16.72 12.81 7.47 9.46 16.31 7.4 10.63
000709 5.18 8.13 10.44 8.3 7.73 5.01 17.03 8.52
000710 12.96 15.13 8.86 12.4 13.43 9.37 13.15 11.47
000711 18.65 16.58 15.45 9.42 8.19 3.67 5.4 14.31
000712 6.34 17.19 16.78 9.74 14.88 17.78 16.48 14.01
000713 9.91 8.58 10.76 5.19 17.97 5.84 9.43 13.1
000714 13.75 16.01 16.14 9.96 9.29 17.8 15.16 2.44
000715 13.03 1.15 7.53 9.41 14.2 16.77 16.98 7.4
000716 8.24 7.07 12.44 2.97 9.92 11.48 16.27 18.81
000717 12.76 1.29 15.87 16.89 18.51 12.19 8.9 10.87
000718 8.66 11.75 15.91 3.95 7.34 14.18 17.27 19.85
000719 11.85 5.67 17.47 12.63 13.59 17.85 17.8 8.07
000720 3.9 8.82 10.42 12.99 11.52 14.16 17.74 8.76
000721 18.24 14.38 16.71 17.94 7.92 15.89 11.4 9.7
000722 14.89 8.79 6.94 17.45 16.13 3.43 13.08 12.83
000723 11.87 4.34 13.64 12.45 14.17 14.12 11.35 8.54
000724 12.65 9.6 4.83 15.69 8.1 12.72 15.97 16.86
000725 15.69 8.03 8.33 8.28 10.5 12.55 4.91 11.37
000726 8.07 0.73 11.76 14.85 11.54 17.38 13.73 14.5
000727 9.69 13.35 10.86 12.57 14.46 13.12 5.06 9.46
000728 15.3 8.21 11.5 11.11 8.44 16.8 19.47 14.67
000729 11.42 8.35 12.25 1.67 8.26 16.28 13.36 13.9
000730 10.26 13.05 14.02 14.66 12.49 15.25 15.39 9.85
000731 9.52 15.97 12.68 10.51 8.06 12.12 8.22 13.48
000732 12.23 10.02 18.89 14.37 12.8 15.23 8.79 19.48
000733 10.86 2.76 15.16 16.27 10.0 16.44 8.71 10.46
000734 14.84 12.11 14.24 11.6 15.34 17.99 17.39 9.85
000735 8.66 13.34 17.21 8.79 17.09 5.84 16.86 15.6
000736 14.13 11.89 2.53 8.41 15.97 10.06 18.54 18.67
000737 13.44 17.62 17.97 8.58 11.8 8.9 16.74 14.65
000738 14.55 6.87 10.15 13.41 15.01 4.41 12.69 16.37
000739 10.73 16.29 11.05 14.71 14.77 4.79 10.64 17.02
000740 17.55 9.2 10.87 10.03 19.57 18.08 17.83 9.83
000741 13.93 13.78 14.04 9.91 9.48 10.68 13.98 2.78
000742 16.01 10.39 14.18 17.12 14.18 8.4 12.11 7.96
000743 8.48 8.64 1.49 12.28 16.86 8.86 11.76 13.43
000744 16.0 1.13 9.77 8.76 14.26 11.25 12.9 3.31
000745 12.33 12.25 4.93 17.92 14.09 16.1 10.51 11.95
000746 17.18 8.17 15.69 15.67 16.04 6.57 8.03 14.59
000747 3.74 8.99 11.52 17.67 16.98 17.98 13.6 15.36
000748 11.4 15.44 18.12 3.71 16.78 18.73 16.4 13.33
000749 13.72 12.66 15.75 9.85 1.01 16.42 2.3 9.39
000750 14.13 12.89 14.08 16.23 5.56 12.55 10.39 13.34
000751 11.08 11.14 17.2 16.47 12.49 19.93 12.7 17.32
000752 15.39 12.45 13.93 17.17 12.17 8.92 14.17 13.45
000753 13.52 12.6 15.06 17.76 8.45 15.61 6.68 11.83
000754 9.66 10.06 10.05 4.79 13.34 8.75 12.16 13.35
000755 6.85 16.82 8.48 17.15 2.2 11.38 9.13 12.13
000756 4.04 12.3 15.8 17.29 10.54 14.73 16.09 9.16
000757 11.15 14.94 3.35 12.88 13.05 11.34 7.64 11.68
000758 15.51 2.07 11.63 11.04 3.42 17.15 12.1 14.86
000759 11.24 11.87 16.8 16.31 13.18 17.79 10.98 9.64
000760 17.69 19.08 10.07 1.74 16.42 9.06 9.72 15.43
000761 11.93 8.3 11.27 10.11 10.88 14.66 9.14 14.06
000762 16.5 19.16 8.71 13.25 11.08 5.1 8.44 14.85
000763 11.82 1.81 8.12 5.03 17.89 11.07 14.92 13.1
000764 8.74 11.46 15.9 10.69 16.88 12.64 15.64 13.21
000765 17.83 9.77 15.65 11.95 13.49 15.94 10.18 14.62
000766 10.62 12.71 12.63 18.24 2.77 5.02 13.62 8.65
000767 9.13 12.16 12.1 10.96 8.78 9.19 13.76 4.66
000768 13.17 4.61 8.8 5.73 10.92 6.93 8.43 16.72
000769 8.39 10.37 10.4 6.88 8.76 16.45 4.47 12.82
000770 13.18 16.91 6.61 15.71 11.95 13.16 16.88 8.77
000771 15.78 8.83 15.2 9.14 9.87 16.14 17.45 9.06
000772 12.98 1.43 13.0 13.1 7.77 10.18 12.94 11.91
000773 13.13 12.31 16.64 4.85 9.98 12.16 8.57 17.88
000774 8.97 10.47 11.22 17.6 15.72 1.46 13.64 15.17
000775 16.03 11.27 16.5 14.01 16.78 8.07 16.92 13.89
000776 8.25 11.82 10.96 12.92 12.37 14.89 15.61 17.47
000777 17.0 14.0 1.21 11.97 10.51 8.47 7.08 12.97
000778 15.31 14.27 17.09 15.18 14.45 17.88 11.95 11.11
000779 17.62 11.72 15.8 14.22 10.07 13.15 7.1 8.84
000780 13.96 8.75 13.7 14.05 1.95 4.16 17.63 15.2
000781 14.07 9.9 13.24 8.6 8.99 13.15 14.52 10.84
000782 15.6 10.58 11.38 4.27 16.11 10.04 10.03 11.07
000783 14.28 14.86 12.18 11.18 12.6 12.41 13.45 15.26
000784 9.44 14.41 9.5 6.63 2.75 2.77 16.65 1.57
000785 14.4 12.86 10.05 8.01 10.64 17.6 14.45 16.17
000786 8.45 1.97 16.39 12.73 11.65 9.53 12.11 13.47
000787 11.68 10.57 8.83 11.31 11.49 13.76 13.29 14.55
000788 10.38 10.69 5.12 0.04 12.45 13.25 11.71 11.89
000789 10.53 10.02 11.25 16.04 16.46 11.17 12.62 11.03
000790 17.4 8.1 16.24 11.33 13.18 17.43 11.55 17.67
000791 5.86 3.92 13.85 10.91 9.82 14.79 18.15 12.98
000792 14.9 9.77 16.77 11.57 8.45 9.92 9.7 16.96
000793 12.02 16.04 12.86 14.33 13.58 12.75 15.47 9.66
000794 13.43 6.24 10.45 16.65 9.47 14.57 12.48 15.26
000795 9.92 7.7 16.61 15.3 18.24 19.43 4.76 9.91
000796 13.55 17.65 15.54 8.76 8.1 15.06 13.79 16.72
000797 13.81 10.48 13.16 13.99 8.36 13.35 9.93 8.55
