Num_CIN Choix1 Choix2 Choix3
004656 E402 E301 E205
004657 E205 E301 E402
004658 E301 E205 E503
004659 E101 E205 E301
004660 E101 E503 E402
004661 E101 E402 E301
004662 E402 E205 E301
004663 E301 E402 E101
004664 E101 E301 E205
004665 E503 E402 E301
004666 E205 E301 E503
004667 E503 E205 E402
004668 E301 E503 E205
004669 E101 E503 E301
004670 E301 E402 E205
004671 E205 E101 E301
004672 E301 E402 E205
004673 E301 E503 E101
004674 E402 E205 E101
004675 E402 E503 E301
004676 E402 E101 E503
004677 E503 E301 E101
004678 E205 E101 E503
004679 E205 E101 E402
004680 E205 E301 E101
004681 E503 E205 E402
004682 E205 E402 E503
004683 E101 E402 E503
004684 E503 E205 E101
004685 E301 E503 E205
004686 E101 E205 E402
004687 E205 E503 E402
004688 E101 E301 E402
004689 E503 E402 E101
004690 E503 E402 E101
004691 E503 E101 E402
004692 E301 E205 E101
004693 E503 E101 E205
004694 E503 E205 E402
004695 E402 E301 E205
004696 E503 E101 E301
004697 E101 E301 E402
004698 E205 E402 E101
004699 E205 E503 E301
004700 E205 E101 E301
004701 E503 E101 E402
004702 E503 E205 E402
004703 E301 E402 E205
004704 E301 E402 E205
004705 E101 E301 E402
004706 E205 E503 E301
004707 E301 E402 E205
004708 E301 E205 E503
004709 E101 E205 E402
004710 E205 E402 E301
004711 E101 E301 E503
004712 E301 E503 E205
004713 E205 E301 E101
004714 E101 E301 E205
004715 E101 E503 E205
004716 E503 E301 E101
004717 E101 E402 E503
004718 E503 E301 E402
004719 E301 E503 E402
004720 E402 E205 E503
004721 E301 E402 E205
004722 E503 E101 E205
004723 E402 E205 E101
004724 E101 E301 E402
004725 E402 E503 E101
004726 E101 E503 E301
004727 E101 E402 E503
004728 E503 E301 E205
004729 E205 E301 E101
004730 E205 E101 E402
004731 E402 E101 E503
004732 E205 E101 E503
004733 E101 E503 E402
004734 E402 E205 E503
004735 E402 E205 E503
004736 E503 E101 E301
004737 E503 E301 E205
004738 E402 E301 E503
004739 E301 E101 E503
004740 E205 E301 E402
004741 E402 E301 E101
004742 E101 E402 E301
004743 E402 E205 E101
004744 E402 E205 E301
004745 E503 E402 E101
004746 E101 E205 E301
004747 E205 E402 E301
004748 E402 E205 E301
004749 E205 E402 E503
004750 E205 E301 E101
004751 E205 E101 E301
004752 E503 E402 E101
004753 E101 E301 E503
004754 E402 E101 E301
004755 E205 E301 E101
004756 E205 E503 E101
004757 E402 E101 E301
004758 E101 E402 E301
004759 E503 E101 E205
004760 E205 E301 E503
004761 E205 E301 E503
004762 E205 E503 E301
004763 E205 E101 E503
004764 E503 E402 E101
004765 E301 E503 E101
004766 E101 E205 E503
004767 E402 E301 E101
004768 E301 E101 E402
004769 E402 E101 E503
004770 E301 E503 E101
004771 E101 E301 E503
004772 E402 E503 E205
004773 E503 E402 E205
004774 E301 E503 E101
004775 E503 E101 E205
004776 E402 E205 E101
004777 E503 E101 E402
004778 E301 E101 E503
004779 E503 E205 E301
004780 E301 E205 E101
004781 E402 E301 E101
004782 E503 E205 E301
004783 E503 E205 E402
004784 E301 E402 E101
004785 E101 E402 E503
004786 E503 E101 E301
004787 E301 E402 E205
004788 E205 E101 E402
004789 E101 E205 E301
004790 E101 E402 E205
004791 E402 E503 E101
004792 E402 E503 E101
004793 E402 E101 E205
004794 E503 E301 E205
004795 E503 E101 E301
004796 E402 E205 E301
004797 E402 E205 E101
004798 E101 E301 E402
004799 E402 E205 E301
004800 E503 E301 E101
004801 E301 E205 E503
004802 E101 E503 E301
004803 E503 E402 E101
004804 E101 E402 E503
004805 E503 E402 E205
004806 E101 E402 E503
004807 E205 E503 E402
004808 E402 E205 E101
004809 E205 E402 E503
004810 E205 E101 E301
004811 E402 E101 E301
004812 E402 E101 E503
004813 E402 E301 E503
004814 E101 E205 E503
004815 E503 E402 E301
004816 E205 E402 E301
004817 E205 E503 E101
004818 E101 E402 E503
004819 E503 E402 E205
004820 E402 E301 E101
004821 E101 E205 E402
004822 E503 E205 E101
004823 E402 E503 E205
004824 E402 E205 E301
004825 E205 E402 E301
004826 E301 E503 E205
004827 E402 E301 E503
004828 E101 E301 E402
004829 E301 E402 E205
004830 E402 E301 E503
004831 E101 E402 E205
004832 E503 E402 E101
004833 E101 E503 E205
004834 E205 E503 E301
004835 E503 E301 E402
004836 E205 E301 E503
004837 E301 E205 E402
004838 E205 E402 E301
004839 E101 E503 E301
004840 E101 E301 E503
004841 E205 E503 E101
004842 E101 E402 E301
004843 E101 E503 E301
004844 E301 E402 E503
004845 E503 E301 E205
004846 E101 E503 E402
004847 E402 E503 E101
004848 E402 E503 E301
004849 E402 E101 E503
004850 E101 E503 E205
004851 E101 E301 E503
004852 E402 E301 E101
004853 E301 E503 E205
004854 E301 E101 E205
004855 E402 E503 E205
004856 E301 E402 E101
004857 E301 E101 E402
004858 E205 E301 E402
004859 E101 E301 E402
004860 E205 E301 E101
004861 E101 E402 E503
004862 E301 E101 E402
004863 E205 E503 E402
004864 E205 E301 E503
004865 E101 E402 E503
004866 E402 E301 E205
004867 E402 E101 E301
004868 E301 E205 E101
004869 E205 E402 E301
004870 E205 E301 E503
004871 E402 E503 E205
004872 E503 E101 E205
004873 E503 E101 E301
004874 E205 E402 E503
004875 E402 E205 E301
004876 E503 E402 E205
004877 E503 E205 E101
004878 E101 E402 E301
004879 E503 E101 E301
004880 E503 E205 E301
004881 E402 E503 E205
004882 E205 E301 E503
004883 E402 E503 E205
004884 E503 E402 E205
004885 E301 E402 E503
004886 E301 E101 E205
004887 E205 E301 E101
004888 E402 E301 E205
004889 E301 E503 E402
004890 E205 E503 E101
004891 E101 E205 E402
004892 E205 E101 E503
004893 E101 E503 E402
004894 E503 E101 E301
004895 E301 E503 E402
004896 E503 E402 E205
004897 E402 E101 E503
004898 E205 E301 E101
004899 E503 E402 E101
004900 E301 E101 E205
004901 E402 E205 E503
004902 E205 E101 E402
004903 E402 E301 E205
004904 E301 E503 E101
004905 E503 E101 E205
004906 E301 E503 E205
004907 E402 E301 E101
004908 E101 E301 E402
004909 E301 E101 E205
004910 E205 E402 E503
004911 E503 E402 E301
004912 E503 E301 E402
004913 E301 E402 E205
004914 E402 E205 E503
004915 E402 E101 E503
004916 E301 E101 E205
004917 E101 E301 E205
004918 E503 E402 E205
004919 E503 E402 E301
004920 E503 E101 E402
004921 E205 E402 E101
004922 E205 E402 E101
004923 E503 E101 E205
004924 E402 E503 E205
004925 E503 E301 E402
004926 E503 E402 E101
004927 E205 E101 E301
004928 E205 E301 E402
004929 E503 E402 E101
004930 E205 E503 E301
004931 E503 E301 E205
004932 E402 E205 E301
004933 E301 E402 E101
004934 E402 E205 E503
004935 E402 E503 E205
004936 E301 E402 E101
004937 E503 E101 E205
004938 E101 E205 E301
004939 E402 E205 E101
004940 E301 E503 E205
004941 E301 E101 E402
004942 E205 E402 E503
004943 E301 E205 E402
004944 E503 E301 E402
004945 E402 E503 E301
004946 E101 E402 E301
004947 E205 E301 E503
004948 E205 E301 E402
004949 E101 E301 E205
004950 E402 E101 E503
004951 E101 E205 E503
004952 E101 E205 E301
004953 E503 E301 E101
004954 E402 E205 E301
004955 E503 E101 E205
004956 E402 E301 E101
004957 E503 E101 E301
004958 E301 E101 E205
004959 E101 E205 E503
004960 E301 E503 E402
004961 E503 E101 E301
004962 E402 E101 E503
004963 E205 E101 E301
004964 E402 E503 E301
004965 E301 E402 E205
004966 E205 E503 E301
004967 E402 E205 E301
004968 E301 E503 E402
004969 E503 E101 E402
004970 E503 E205 E101
004971 E205 E101 E503
004972 E301 E402 E205
004973 E402 E301 E101
004974 E205 E301 E402
004975 E503 E402 E301
004976 E503 E205 E402
004977 E503 E402 E301
004978 E402 E101 E301
004979 E503 E101 E402
004980 E301 E402 E503
004981 E205 E101 E301
004982 E205 E101 E301
004983 E402 E301 E205
004984 E402 E301 E205
004985 E205 E101 E402
004986 E205 E101 E301
004987 E101 E205 E503
004988 E101 E205 E402
004989 E205 E101 E402
004990 E301 E205 E503
004991 E503 E101 E205
004992 E101 E301 E402
004993 E301 E205 E503
004994 E301 E101 E402
004995 E101 E503 E205
004996 E402 E301 E101
004997 E205 E503 E301
004998 E402 E503 E101
004999 E205 E301 E402
005000 E101 E503 E205
